ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-S1,2303,SYSTEM123.TXT,0.50847,0.42857,0.46512,1
ROUGE-S1,2303,SYSTEM13U.TXT,0.50847,0.42857,0.46512,1

ROUGE-S1,2302,SYSTEM13U.TXT,0.01667,0.01370,0.01504,1
ROUGE-S1,2302,SYSTEM23.TXT,0.01667,0.01370,0.01504,1
ROUGE-S1,2302,SYSTEM12.TXT,0.01667,0.01370,0.01504,1
ROUGE-S1,2302,SYSTEM13.TXT,0.01667,0.00637,0.00922,1
ROUGE-S1,2302,SYSTEM23U.TXT,0.01667,0.01370,0.01504,1
ROUGE-S1,2302,SYSTEM12U.TXT,0.01667,0.01370,0.01504,1
ROUGE-S1,2302,SYSTEM123.TXT,0.01667,0.01370,0.01504,1
ROUGE-S1,2302,SYSTEM1.TXT,0.01667,0.00637,0.00922,1
ROUGE-S1,2302,SYSTEM123U.TXT,0.01667,0.01370,0.01504,1
ROUGE-S1,2302,SYSTEM3.TXT,0.01667,0.00637,0.00922,1
ROUGE-S1,2302,SYSTEM2.TXT,0.01667,0.01370,0.01504,1

ROUGE-S1,2301,SYSTEM1.TXT,0.11321,0.07895,0.09302,1
ROUGE-S1,2301,SYSTEM12U.TXT,0.26415,0.12500,0.16970,1
ROUGE-S1,2301,SYSTEM2.TXT,0.15094,0.08247,0.10667,1
ROUGE-S1,2301,SYSTEM13U.TXT,0.33962,0.16216,0.21951,1
ROUGE-S1,2301,SYSTEM13.TXT,0.11321,0.07895,0.09302,1
ROUGE-S1,2301,SYSTEM3.TXT,0.33962,0.16216,0.21951,1
ROUGE-S1,2301,SYSTEM12.TXT,0.26415,0.12500,0.16970,1
ROUGE-S1,2301,SYSTEM123.TXT,0.41509,0.30986,0.35484,1
ROUGE-S1,2301,SYSTEM23U.TXT,0.41509,0.30986,0.35484,1
ROUGE-S1,2301,SYSTEM23.TXT,0.41509,0.30986,0.35484,1
ROUGE-S1,2301,SYSTEM123U.TXT,0.41509,0.30986,0.35484,1

ROUGE-S1,2300,SYSTEM23.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM23U.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM13U.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM1.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM123.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM2.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM12U.TXT,0.23333,0.19178,0.21053,1
