ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,2302,SYSTEM13U.TXT,0.27869,0.22973,0.25185,1
ROUGE-1,2302,SYSTEM23.TXT,0.27869,0.22973,0.25185,1
ROUGE-1,2302,SYSTEM12.TXT,0.27869,0.22973,0.25185,1
ROUGE-1,2302,SYSTEM13.TXT,0.32787,0.12579,0.18182,1
ROUGE-1,2302,SYSTEM23U.TXT,0.27869,0.22973,0.25185,1
ROUGE-1,2302,SYSTEM12U.TXT,0.27869,0.22973,0.25185,1
ROUGE-1,2302,SYSTEM123.TXT,0.27869,0.22973,0.25185,1
ROUGE-1,2302,SYSTEM1.TXT,0.32787,0.12579,0.18182,1
ROUGE-1,2302,SYSTEM123U.TXT,0.27869,0.22973,0.25185,1
ROUGE-1,2302,SYSTEM3.TXT,0.32787,0.12579,0.18182,1
ROUGE-1,2302,SYSTEM2.TXT,0.27869,0.22973,0.25185,1

ROUGE-1,2301,SYSTEM1.TXT,0.40741,0.28571,0.33588,1
ROUGE-1,2301,SYSTEM12U.TXT,0.57407,0.27193,0.36905,1
ROUGE-1,2301,SYSTEM2.TXT,0.40741,0.22222,0.28758,1
ROUGE-1,2301,SYSTEM13U.TXT,0.59259,0.28319,0.38323,1
ROUGE-1,2301,SYSTEM13.TXT,0.40741,0.28571,0.33588,1
ROUGE-1,2301,SYSTEM3.TXT,0.59259,0.28319,0.38323,1
ROUGE-1,2301,SYSTEM12.TXT,0.57407,0.27193,0.36905,1
ROUGE-1,2301,SYSTEM123.TXT,0.57407,0.42466,0.48819,1
ROUGE-1,2301,SYSTEM23U.TXT,0.57407,0.42466,0.48819,1
ROUGE-1,2301,SYSTEM23.TXT,0.57407,0.42466,0.48819,1
ROUGE-1,2301,SYSTEM123U.TXT,0.57407,0.42466,0.48819,1

ROUGE-1,2300,SYSTEM23.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM23U.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM13U.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM1.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM123.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM2.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM12U.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM3.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM13.TXT,0.52459,0.41558,0.46377,1
