ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L,3630,SYSTEM123.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM23.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM12U.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM1.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM23U.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM2.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM3.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM123U.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM12.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM13.TXT,0.25000,0.23404,0.24176,1
ROUGE-L,3630,SYSTEM13U.TXT,0.25000,0.23404,0.24176,1

ROUGE-L,3631,SYSTEM23.TXT,0.11765,0.07229,0.08955,1
ROUGE-L,3631,SYSTEM1.TXT,0.07843,0.08000,0.07921,1
ROUGE-L,3631,SYSTEM23U.TXT,0.11765,0.07229,0.08955,1
ROUGE-L,3631,SYSTEM13U.TXT,0.07843,0.08000,0.07921,1
ROUGE-L,3631,SYSTEM2.TXT,0.11765,0.07229,0.08955,1
ROUGE-L,3631,SYSTEM123.TXT,0.11765,0.07229,0.08955,1
ROUGE-L,3631,SYSTEM3.TXT,0.07843,0.08000,0.07921,1
ROUGE-L,3631,SYSTEM12U.TXT,0.11765,0.07229,0.08955,1
ROUGE-L,3631,SYSTEM123U.TXT,0.11765,0.07229,0.08955,1
ROUGE-L,3631,SYSTEM13.TXT,0.07843,0.08000,0.07921,1
ROUGE-L,3631,SYSTEM12.TXT,0.11765,0.07229,0.08955,1

ROUGE-L,3632,SYSTEM1.TXT,0.19231,0.18868,0.19048,1
ROUGE-L,3632,SYSTEM2.TXT,0.17308,0.18367,0.17822,1
ROUGE-L,3632,SYSTEM12U.TXT,0.17308,0.18367,0.17822,1
ROUGE-L,3632,SYSTEM13U.TXT,0.17308,0.18367,0.17822,1
ROUGE-L,3632,SYSTEM13.TXT,0.19231,0.18868,0.19048,1
ROUGE-L,3632,SYSTEM3.TXT,0.23077,0.18182,0.20339,1
ROUGE-L,3632,SYSTEM123.TXT,0.17308,0.18367,0.17822,1
ROUGE-L,3632,SYSTEM12.TXT,0.17308,0.18367,0.17822,1
ROUGE-L,3632,SYSTEM23.TXT,0.17308,0.18367,0.17822,1
ROUGE-L,3632,SYSTEM123U.TXT,0.17308,0.18367,0.17822,1
ROUGE-L,3632,SYSTEM23U.TXT,0.17308,0.18367,0.17822,1

ROUGE-L,3633,SYSTEM2.TXT,0.11628,0.08929,0.10101,1
ROUGE-L,3633,SYSTEM13U.TXT,0.11628,0.09091,0.10204,1
ROUGE-L,3633,SYSTEM23.TXT,0.11628,0.08197,0.09615,1
ROUGE-L,3633,SYSTEM13.TXT,0.11628,0.09091,0.10204,1
ROUGE-L,3633,SYSTEM12.TXT,0.09302,0.06557,0.07692,1
ROUGE-L,3633,SYSTEM23U.TXT,0.06977,0.06122,0.06522,1
ROUGE-L,3633,SYSTEM123U.TXT,0.06977,0.06122,0.06522,1
ROUGE-L,3633,SYSTEM12U.TXT,0.06977,0.06122,0.06522,1
ROUGE-L,3633,SYSTEM1.TXT,0.09302,0.07692,0.08421,1
ROUGE-L,3633,SYSTEM3.TXT,0.11628,0.09091,0.10204,1
ROUGE-L,3633,SYSTEM123.TXT,0.06977,0.06122,0.06522,1

ROUGE-L,3634,SYSTEM2.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM3.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM1.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM23U.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM23.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM12.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM12U.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM13.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM123.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM13U.TXT,0.10417,0.21739,0.14085,1
ROUGE-L,3634,SYSTEM123U.TXT,0.10417,0.21739,0.14085,1

ROUGE-L,3635,SYSTEM12U.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM123.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM23U.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM2.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM3.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM13U.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM12.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM1.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM23.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM13.TXT,0.00000,NaN,0.00000,1
ROUGE-L,3635,SYSTEM123U.TXT,0.00000,NaN,0.00000,1

ROUGE-L,2309,SYSTEM23U.TXT,0.26531,0.16883,0.20635,1
ROUGE-L,2309,SYSTEM12.TXT,0.18367,0.15789,0.16981,1
ROUGE-L,2309,SYSTEM123U.TXT,0.26531,0.16883,0.20635,1
ROUGE-L,2309,SYSTEM1.TXT,0.08163,0.05128,0.06299,1
ROUGE-L,2309,SYSTEM2.TXT,0.18367,0.15789,0.16981,1
ROUGE-L,2309,SYSTEM23.TXT,0.26531,0.16883,0.20635,1
ROUGE-L,2309,SYSTEM12U.TXT,0.18367,0.15789,0.16981,1
