ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-S2,3651,SYSTEM13.TXT,0.06087,0.05385,0.05714,1
ROUGE-S2,3651,SYSTEM12.TXT,0.07826,0.07438,0.07627,1
ROUGE-S2,3651,SYSTEM123U.TXT,0.07826,0.05172,0.06228,1
ROUGE-S2,3651,SYSTEM23U.TXT,0.07826,0.05172,0.06228,1
ROUGE-S2,3651,SYSTEM3.TXT,0.07826,0.05660,0.06569,1
ROUGE-S2,3651,SYSTEM2.TXT,0.07826,0.07438,0.07627,1
ROUGE-S2,3651,SYSTEM1.TXT,0.06087,0.05385,0.05714,1
ROUGE-S2,3651,SYSTEM13U.TXT,0.07826,0.05660,0.06569,1

ROUGE-S2,2320,SYSTEM13U.TXT,0.27350,0.20645,0.23529,1
ROUGE-S2,2320,SYSTEM23.TXT,0.27350,0.25397,0.26337,1
ROUGE-S2,2320,SYSTEM12U.TXT,0.27350,0.25397,0.26337,1
ROUGE-S2,2320,SYSTEM13.TXT,0.09402,0.07971,0.08627,1
ROUGE-S2,2320,SYSTEM123.TXT,0.27350,0.20645,0.23529,1
ROUGE-S2,2320,SYSTEM12.TXT,0.27350,0.25397,0.26337,1
ROUGE-S2,2320,SYSTEM23U.TXT,0.27350,0.20645,0.23529,1
ROUGE-S2,2320,SYSTEM2.TXT,0.27350,0.25397,0.26337,1
ROUGE-S2,2320,SYSTEM123U.TXT,0.27350,0.20645,0.23529,1
ROUGE-S2,2320,SYSTEM1.TXT,0.09402,0.07971,0.08627,1
ROUGE-S2,2320,SYSTEM3.TXT,0.36752,0.14931,0.21235,1

ROUGE-S2,0,SYSTEM123U.TXT,0.41880,0.33333,0.37121,1
ROUGE-S2,0,SYSTEM13U.TXT,0.41880,0.33333,0.37121,1
ROUGE-S2,0,SYSTEM3.TXT,0.47009,0.14436,0.22088,1
ROUGE-S2,0,SYSTEM123.TXT,0.41880,0.33333,0.37121,1
ROUGE-S2,0,SYSTEM13.TXT,0.14530,0.09497,0.11486,1
ROUGE-S2,0,SYSTEM12.TXT,0.41880,0.33333,0.37121,1
ROUGE-S2,0,SYSTEM23U.TXT,0.41880,0.33333,0.37121,1
ROUGE-S2,0,SYSTEM23.TXT,0.41880,0.33333,0.37121,1
ROUGE-S2,0,SYSTEM1.TXT,0.14530,0.09497,0.11486,1
ROUGE-S2,0,SYSTEM2.TXT,0.41880,0.33333,0.37121,1
ROUGE-S2,0,SYSTEM12U.TXT,0.41880,0.33333,0.37121,1

ROUGE-S2,2317,SYSTEM23U.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM12.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM23.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM2.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM13U.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM13.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM123U.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM123.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM1.TXT,0.01681,0.01307,0.01471,1
ROUGE-S2,2317,SYSTEM12U.TXT,0.08403,0.07634,0.08000,1
ROUGE-S2,2317,SYSTEM3.TXT,0.08403,0.07634,0.08000,1

ROUGE-S2,3649,SYSTEM123.TXT,0.39535,0.37500,0.38491,1
ROUGE-S2,3649,SYSTEM12U.TXT,0.39535,0.37500,0.38491,1
ROUGE-S2,3649,SYSTEM23.TXT,0.39535,0.37500,0.38491,1
ROUGE-S2,3649,SYSTEM2.TXT,0.39535,0.37500,0.38491,1
ROUGE-S2,3649,SYSTEM1.TXT,0.38760,0.36232,0.37453,1
ROUGE-S2,3649,SYSTEM23U.TXT,0.39535,0.37500,0.38491,1
ROUGE-S2,3649,SYSTEM3.TXT,0.12403,0.08840,0.10323,1
ROUGE-S2,3649,SYSTEM12.TXT,0.39535,0.37500,0.38491,1
ROUGE-S2,3649,SYSTEM123U.TXT,0.39535,0.37500,0.38491,1
ROUGE-S2,3649,SYSTEM13.TXT,0.38760,0.36232,0.37453,1
ROUGE-S2,3649,SYSTEM13U.TXT,0.39535,0.37500,0.38491,1

ROUGE-S2,2316,SYSTEM123U.TXT,0.07826,0.05294,0.06316,1
ROUGE-S2,2316,SYSTEM23.TXT,0.07826,0.05294,0.06316,1
ROUGE-S2,2316,SYSTEM3.TXT,0.01739,0.01575,0.01653,1
ROUGE-S2,2316,SYSTEM13.TXT,0.01739,0.01575,0.01653,1
ROUGE-S2,2316,SYSTEM13U.TXT,0.01739,0.01575,0.01653,1
ROUGE-S2,2316,SYSTEM12.TXT,0.07826,0.05294,0.06316,1
ROUGE-S2,2316,SYSTEM12U.TXT,0.07826,0.05294,0.06316,1
ROUGE-S2,2316,SYSTEM1.TXT,0.01739,0.01170,0.01399,1
ROUGE-S2,2316,SYSTEM2.TXT,0.07826,0.05294,0.06316,1
ROUGE-S2,2316,SYSTEM23U.TXT,0.07826,0.05294,0.06316,1
ROUGE-S2,2316,SYSTEM123.TXT,0.07826,0.05294,0.06316,1

ROUGE-S2,1,SYSTEM13.TXT,0.00840,0.00787,0.00813,1
ROUGE-S2,1,SYSTEM23U.TXT,0.09244,0.05612,0.06984,1
ROUGE-S2,1,SYSTEM12U.TXT,0.00840,0.00787,0.00813,1
ROUGE-S2,1,SYSTEM123U.TXT,0.09244,0.05612,0.06984,1
ROUGE-S2,1,SYSTEM1.TXT,0.00840,0.00787,0.00813,1
ROUGE-S2,1,SYSTEM123.TXT,0.00840,0.00787,0.00813,1
ROUGE-S2,1,SYSTEM3.TXT,0.10084,0.05240,0.06897,1
ROUGE-S2,1,SYSTEM2.TXT,0.00840,0.00787,0.00813,1
ROUGE-S2,1,SYSTEM23.TXT,0.00840,0.00787,0.00813,1
ROUGE-S2,1,SYSTEM13U.TXT,0.09244,0.05612,0.06984,1
ROUGE-S2,1,SYSTEM12.TXT,0.00840,0.00787,0.00813,1

ROUGE-S2,2,SYSTEM13.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM12U.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM123.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM13U.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM123U.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM2.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM23.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM3.TXT,0.34188,0.06051,0.10283,1
ROUGE-S2,2,SYSTEM1.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM23U.TXT,0.23932,0.17178,0.20000,1
ROUGE-S2,2,SYSTEM12.TXT,0.23932,0.17178,0.20000,1

ROUGE-S2,2315,SYSTEM123.TXT,0.05042,0.04511,0.04762,1
ROUGE-S2,2315,SYSTEM123U.TXT,0.05042,0.04511,0.04762,1
ROUGE-S2,2315,SYSTEM13.TXT,0.11765,0.06897,0.08696,1
ROUGE-S2,2315,SYSTEM12.TXT,0.05042,0.04511,0.04762,1
ROUGE-S2,2315,SYSTEM13U.TXT,0.11765,0.06897,0.08696,1
ROUGE-S2,2315,SYSTEM2.TXT,0.05042,0.04511,0.04762,1
